mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\)-Boats_in_the_Marina.jpg'
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9391.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9391-Power_lines_and_birds_on_a_field.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150710-2308-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150710-2308-000-View_of_a_city_from_the_top_of_a_mountain.JPG
mv /home/klotz/Documents/images/android/IMG_20100822_111117.jpg /home/klotz/Documents/images/android/IMG_20100822_111117-plate_with_chocolate_dessert.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0170.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0170-Box_with_a_face_drawn_on_it.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1503.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1503-Office_Building_with_Large_Windows_and_Greenery.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9963.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9963-Pink_Sunset.JPG
mv /home/klotz/Documents/images/2013-07/111_0729/IMG_0685.JPG /home/klotz/Documents/images/2013-07/111_0729/IMG_0685-Castle_with_a_green_ivy_covered_wall_and.JPG
mv /home/klotz/Documents/images/android/IMG_20101022_143531.jpg /home/klotz/Documents/images/android/IMG_20101022_143531-Cable_Clutter.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1381.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1381-Two_Miniature_Disks_in_a_Box.JPG
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0264.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0264-Surfers_on_the_beach.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0946.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0946-Sheep_by_the_water.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6402.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6402-Cat_Laying_on_Concrete.JPG
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/yukksal.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/yukksal-Two_girmv_posing_for_a_picture.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9631.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9631-Shadow_of_a_person_on_the_ground.JPG
mv '/home/klotz/Documents/images/android/2010-04-02 19.08.13.jpg' '/home/klotz/Documents/images/android/2010-04-02-19.08.13-Red_Tulip_in_a_Pot.jpg'
mv /home/klotz/Documents/images/pix-from-skg4-more/20140213_205416.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140213_205416-Boxes_of_Flashbulbs_and_other_items.jpg
mv '/home/klotz/Documents/images/android/2009-10-10 19.48.30.jpg' '/home/klotz/Documents/images/android/2009-10-10-19.48.30-Hand_holding_a_small_electronic_device.jpg'
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2213056.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2213056-Hands_Holding_a_Hamster.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160729_215442.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160729_215442-Power_Supply.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1650.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1650-Private_Property_Ahead.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9022.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9022-Rock_in_the_Ocean.JPG
mv /home/klotz/Documents/images/pgs/tuber-donut-1-9-26-03.jpg /home/klotz/Documents/images/pgs/tuber-donut-1-9-26-03-Smiling_Baby_in_High_Chair.jpg
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2074.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2074-Star_on_a_wheel.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1612.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1612-Traffic_Light_at_Crossroad.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2741056.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2741056-Red_Flowers_in_the_Springtime.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0087.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0087-field_of_flowers.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-1904-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-1904-000-Haikodate_by_Tara_Bennett.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0252.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0252-Autumn_Tree.JPG
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1384154_528085367265627_1693430548_n.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1384154_528085367265627_1693430548_n-Two_girmv_taking_a_selfie_together.jpg
mv /home/klotz/Documents/images/pop-and-hunter-phone-2014/20130825_155131.jpg /home/klotz/Documents/images/pop-and-hunter-phone-2014/20130825_155131-The_Little_Girl_and_Woman_Opening_a_Box.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20151210_135045.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20151210_135045-Monitoring_Dashboard.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2418.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2418-Cityscape_with_a_Field_of_Flowers.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1214.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1214-bucket_of_beer_bottle_caps.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9626.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9626-birds_flying_in_the_sky.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0604.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0604-tree_in_front_of_house.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6869.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6869-One_for_One.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_22223500.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_22223500-dog_on_couch.jpg
mv /home/klotz/Documents/images/2013-07/106_0720/IMG_0488.JPG /home/klotz/Documents/images/2013-07/106_0720/IMG_0488-water_hole.JPG
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2180.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2180-Broccoli_Chips.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5283.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5283-Calculator_with_many_buttons.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140211_091300.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140211_091300-Three_solar_panemv_on_a_white_wall.jpg
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3010.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3010-Cityscape_View_From_A_High_Rise.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0578.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0578-Purple_Flowers_in_Clear_Plastic_B.JPG
mv /home/klotz/Documents/images/2003june/2003jun16/img00023.jpg /home/klotz/Documents/images/2003june/2003jun16/img00023-Colorful_Bag_with_Camera_and_Toy.jpg
mv /home/klotz/Documents/images/android/1231026774152.jpg /home/klotz/Documents/images/android/1231026774152-parked_car.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4634.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4634-Yellow_Flower_on_a_Branch.JPG
mv /home/klotz/Documents/images/android/1229311842334.jpg /home/klotz/Documents/images/android/1229311842334-Drawing_of_a_train_with_presents.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4060.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4060-Tree_Lined_Street_at_Night.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9055.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9055-title_of_image.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1303.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1303-plate_of_food.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140325_084151.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140325_084151-Letter_to_a_friend.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2932992.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2932992-Swimming_Duckling.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4645.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4645-drops_of_water_on_a_leaf.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5101.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5101-Marina_with_many_boats.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4862.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4862-hand_holding_a_card_with_the_word_sww_on.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0735.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0735-Donut_Bowl.JPG
mv /home/klotz/Documents/images/android/IMG_20100821_135203.jpg /home/klotz/Documents/images/android/IMG_20100821_135203-Donuts_on_a_Tray.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1275.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1275-The_Elderly_Socializing_in_a_Living_Room.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0601_20274000.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0601_20274000-A_Good_Title_for_this_Image_is_a_Crowd.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0540.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0540-Boat_in_the_Ocean.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0327.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0327-Flowers_on_a_Field.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1051.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1051-Grassy_Field.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9205.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9205-Leaf_with_spots.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9767.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9767-Blue_Phone_Sign.JPG
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0388.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0388-Smiling_Girl_with_Blonde_Hair.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4359.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4359-Old_Computer_Monitor.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0779.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0779-Large_Plant_with_Black_and_Green_Leaves.JPG
mv /home/klotz/Documents/images/android/1243817523597.jpg /home/klotz/Documents/images/android/1243817523597-Computer_Workstation.jpg
mv '/home/klotz/Documents/images/android/2010-05-02 16.59.53.jpg' '/home/klotz/Documents/images/android/2010-05-02-16.59.53-Smiling_Girl_in_Red_Shirt_on_Roof.jpg'
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4789.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4789-Train_on_the_tracks_under_a_bridge.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3332.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3332-Smiling_Girl_with_Pigtaimv.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160526_095350.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160526_095350-Man_in_the_office.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2623.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2623-Family_Feeding_Cows.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5279.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5279-Old_Diamv_and_Buttons.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_1009_16300000.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_1009_16300000-Take_Your_Own_Photo.jpg
mv /home/klotz/Documents/images/S1_20081122_1528.png /home/klotz/Documents/images/S1_20081122_1528-Blue_Sky.png
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5352.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5352-An_old_military_plane_with_a_blue_and_white_stri.JPG
mv /home/klotz/Documents/images/2003dec08/img00036.jpg /home/klotz/Documents/images/2003dec08/img00036-Camera_Lens_on_a_Table.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2873600.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2873600-Blond_Woman_Reading_Yellow_Paper.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160409_132708.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160409_132708-BS_in_Financial_Math_and_Stat.jpg
mv '/home/klotz/Documents/images/android/2010-01-20 12.48.47.jpg' '/home/klotz/Documents/images/android/2010-01-20-12.48.47-Background_of_a_wall.jpg'
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9424.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9424-Powerline_Tower_with_Birds.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0427.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0427-doorway_with_a_blue_sign.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0225-002.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0225-002-Cityscape_with_Sunset.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6673.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6673-Pink_Flowers.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1446848.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1446848-Good_title_for_this_image_is_a_woman_sitting_at.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0354.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0354-Blue_Sky_and_Tall_Tower_in_the_Desert.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0624_14570500.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0624_14570500-Old_Computer_with_a_Monitor.jpg
mv '/home/klotz/Documents/images/android/2009-09-06 16.14.29.jpg' '/home/klotz/Documents/images/android/2009-09-06-16.14.29-electronic_device_on_a_table.jpg'
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0218_20515900.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0218_20515900-Storefront_of_a_Greek_Restaurant.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2078784.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2078784-Two_Boys_Standing_Outside.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0924032.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0924032-Welcome_to_PALO_ALTO.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4445.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4445-Close_Up_of_a_Yellow_and_Pink_F.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9083.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9083-flowers_in_the_wind.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6867.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6867-I_Owe_You_One.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4921.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4921-Smiling_Graduate_with_Candy_Neck.JPG
mv '/home/klotz/Documents/images/android/2009-08-08 17.01.24.jpg' '/home/klotz/Documents/images/android/2009-08-08-17.01.24-Insertion_of_a_card_into_a_device.jpg'
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6989.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6989-Black_and_Gray_Background.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4197.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4197-Neon_Signs_and_Lights_on_a_Street.JPG
mv '/home/klotz/Documents/images/android/2009-07-01 13.22.31.jpg' '/home/klotz/Documents/images/android/2009-07-01-13.22.31-Francis_Bacon_Exhibition.jpg'
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3780.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3780-autumn_leaves.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160418_185343.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160418_185343-Pink_Flowers_on_a_Bush.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF8066.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF8066-Stairway_to_the_top.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/20190817-0646-000.jpg /home/klotz/Documents/images/x100t/106_FUJI/20190817-0646-000-Black_and_Gray_Background.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2582016.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2582016-Man_holding_a_burger_with_two_buns.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4498.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4498-Colorful_Flower_in_a_Field.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3651.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3651-Cheesy_Casserole_in_a_White_Bowl.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2635200.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2635200-Countertop_with_a_boy_in_a_blue_hood.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140425_211830.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140425_211830-Dancing_on_Ice.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2357504.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2357504-Man_in_a_plaid_shirt_playing_bowling.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF8005.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF8005-Boat_Harbor_with_Many_Boats.JPG
mv /home/klotz/Documents/images/2013-07/108_0724/IMG_0574.JPG /home/klotz/Documents/images/2013-07/108_0724/IMG_0574-Man_with_a_black_shirt_and_dinosaur.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4900.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4900-Box_with_a_cell_phone_and_a_book.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4351.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4351-Woman_using_a_laptop.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0094.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0094-A_View_of_the_City_from_a_Hill.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5363.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5363-The_Eye_of_a_Plane.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160325_081305.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160325_081305-amsung_Samsung_Galaxy_S_III_Advertis.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4641.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4641-a_close_up_of_a_piece_of_wood.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3326.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3326-Blonde_Woman_Looking_at_Cell_Phone.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0846.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0846-White_Flowers_in_a_Garden.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1115.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1115-Reflection_of_the_Sun_on_a_Pond.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2368.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2368-Cat_and_Girl.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4229.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4229-Light_on_the_wall.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3019.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3019-Cityscape_of_a_large_city_with_blue_sk.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1573.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1573-Coffee_and_Dessert.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2564.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2564-Standing_on_a_cliff_overlooking_the_ocean.JPG
mv /home/klotz/Documents/images/family-pix-2015-sdcard/yuki-and-yuki.jpg /home/klotz/Documents/images/family-pix-2015-sdcard/yuki-and-yuki-Two_women_in_traditional_Japanese_clothing_pose_for_a.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1598080.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1598080-Smiling_Woman_Sitting_at_a_Restaurant.jpg
mv /home/klotz/Documents/images/android/IMG_20101204_154656.jpg /home/klotz/Documents/images/android/IMG_20101204_154656-Stairway_to_the_Sky.jpg
mv /home/klotz/Documents/images/2013-07/108_0724/IMG_0565.JPG /home/klotz/Documents/images/2013-07/108_0724/IMG_0565-The_Girl_with_the_Yellow_Shirt.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4987.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4987-dog_on_couch.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2454.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2454-Red_and_Gold_Decoration_with_Symbomv.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3123.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3123-The_Western_Wall.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9514.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9514-Colorful_Flowers_in_a_Garden.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140412_220716.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140412_220716-Two_People_Playing_Dice.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160703_202157.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160703_202157-Two_Children_Playing_with_Toys.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6946.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6946-Black_and_Gray_Background.JPG
